unique_id,metric,value,taxonomic_resolution,spatial_resolution,metric_class,influence_of_disturbance,ref_median,bound,metric_bde,upper,lower,score
west_102_x_2015,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_102_x_2016,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_102_x_2017,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_103_x_2014,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_103_x_2015,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_103_x_2016,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_103_x_2017,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_104_x_2014,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_104_x_2015,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_104_x_2016,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_104_x_2017,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_105_x_2014,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_105_x_2015,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_105_x_2016,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_105_x_2017,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_106_x_2014,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_106_x_2015,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_106_x_2016,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_106_x_2017,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_107_x_2014,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_107_x_2015,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_108_x_2014,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_108_x_2015,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_108_x_2016,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_108_x_2017,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_109_x_2014,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_109_x_2015,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_109_x_2016,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_109_x_2017,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_110_r_2017,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_110_x_2016,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_110_x_2017,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_114_r_2016,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_ajc_x_2016,rich_filter,0,family,coast,ffg,decrease,2,0.51,80.95,2,0.51,0
west_101_x_2014,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_101_x_2015,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_101_x_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_101_x_2017,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_102_x_2014,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_102_x_2015,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_102_x_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_102_x_2017,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_103_x_2014,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_103_x_2015,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_103_x_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_103_x_2017,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_104_x_2014,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_104_x_2015,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_104_x_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_104_x_2017,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_105_x_2014,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_105_x_2015,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_105_x_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_105_x_2017,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_106_x_2014,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_106_x_2015,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_106_x_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_106_x_2017,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_107_x_2014,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_107_x_2015,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_108_x_2014,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_108_x_2015,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_108_x_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_108_x_2017,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_109_x_2014,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_109_x_2015,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_109_x_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_109_x_2017,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_110_r_2017,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_110_x_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_110_x_2017,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_114_r_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_ajc_x_2016,rich_climb,0,family,coast,habit,decrease,2,0.3,63.49,2,0.3,0
west_101_x_2014,aspt_mod,3.16666666666667,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,28.4501061571125
west_101_x_2015,aspt_mod,3.35294117647059,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,40.314724615961
west_101_x_2016,aspt_mod,2.3801652892562,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_101_x_2017,aspt_mod,2.97196261682243,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,16.0485743199
west_102_x_2014,aspt_mod,3.26760563380282,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,34.8793397326635
west_102_x_2015,aspt_mod,4.64197530864198,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,100
west_102_x_2016,aspt_mod,3.22222222222222,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,31.9886765746638
west_102_x_2017,aspt_mod,3.75700934579439,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,66.0515506875409
west_103_x_2014,aspt_mod,4.55172413793104,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,100
west_103_x_2015,aspt_mod,4.78205128205128,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,100
west_103_x_2016,aspt_mod,3.83168316831683,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,70.8078451157218
west_103_x_2017,aspt_mod,3.30612244897959,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,37.3326400623944
west_104_x_2014,aspt_mod,3.48611111111111,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,48.7968860580326
west_104_x_2015,aspt_mod,4.32530120481928,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,100
west_104_x_2016,aspt_mod,4.8936170212766,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,100
west_104_x_2017,aspt_mod,5.21951219512195,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,100
west_105_x_2014,aspt_mod,2.51219512195122,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_105_x_2015,aspt_mod,4.33734939759036,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,100
west_105_x_2016,aspt_mod,4.95918367346939,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,100
west_105_x_2017,aspt_mod,3.60975609756098,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,56.672362901973
west_106_x_2014,aspt_mod,1.48051948051948,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_106_x_2015,aspt_mod,2.2156862745098,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_106_x_2016,aspt_mod,1.86259541984733,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_106_x_2017,aspt_mod,1.62406015037594,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_107_x_2014,aspt_mod,2.51754385964912,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_107_x_2015,aspt_mod,2.56842105263158,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_108_x_2014,aspt_mod,2.21296296296296,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_108_x_2015,aspt_mod,2.53191489361702,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_108_x_2016,aspt_mod,3.03896103896104,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,20.3159897427413
west_108_x_2017,aspt_mod,2.07,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_109_x_2014,aspt_mod,2.53636363636364,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_109_x_2015,aspt_mod,2.9010989010989,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,11.5349618534332
west_109_x_2016,aspt_mod,3.81730769230769,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,69.8922097011269
west_109_x_2017,aspt_mod,2.24489795918367,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_110_r_2017,aspt_mod,2.34146341463415,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,0
west_110_x_2016,aspt_mod,4.31428571428571,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,100
west_110_x_2017,aspt_mod,2.87777777777778,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,10.0495399858457
west_114_r_2016,aspt_mod,3.87619047619048,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,73.6427054898392
west_ajc_x_2016,aspt_mod,3.76106194690265,family,coast,tolerance,decrease,4.29,2.72,74.6,4.29,2.72,66.3096781466659
west_101_x_2014,hbi,6.36470588235294,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,0
west_101_x_2015,hbi,5.51754385964912,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,72.0536635706915
west_101_x_2016,hbi,6.01612903225807,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,13.3965844402276
west_101_x_2017,hbi,5.81481481481482,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,37.0806100217865
west_102_x_2014,hbi,5.61467889908257,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,60.626011872639
west_102_x_2015,hbi,4.96039603960396,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_102_x_2016,hbi,5.42424242424242,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,83.0303030303031
west_102_x_2017,hbi,4.87272727272727,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_103_x_2014,hbi,4.90196078431373,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_103_x_2015,hbi,5.02970297029703,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_103_x_2016,hbi,5.18627450980392,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_103_x_2017,hbi,5.38317757009346,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,87.8614623419462
west_104_x_2014,hbi,5.31531531531532,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,95.8452570217277
west_104_x_2015,hbi,5,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_104_x_2016,hbi,4.73584905660377,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_104_x_2017,hbi,4.83620689655172,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_105_x_2014,hbi,5.9051724137931,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,26.4503042596349
west_105_x_2015,hbi,5.25210084033613,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_105_x_2016,hbi,4.94545454545455,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_105_x_2017,hbi,5.69747899159664,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,50.8848245180425
west_106_x_2014,hbi,7.06666666666667,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,0
west_106_x_2015,hbi,6.17355371900827,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,0
west_106_x_2016,hbi,6.37226277372263,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,0
west_106_x_2017,hbi,7.26811594202899,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,0
west_107_x_2014,hbi,5.90434782608696,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,26.5473145780051
west_107_x_2015,hbi,6.08421052631579,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,5.38699690402473
west_108_x_2014,hbi,6.07142857142857,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,6.89075630252103
west_108_x_2015,hbi,5.90654205607477,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,26.2891698735569
west_108_x_2016,hbi,5.62650602409639,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,59.2345854004253
west_108_x_2017,hbi,6.07017543859649,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,7.03818369453041
west_109_x_2014,hbi,5.63478260869565,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,58.2608695652174
west_109_x_2015,hbi,5.75961538461539,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,43.5746606334841
west_109_x_2016,hbi,5.08256880733945,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_109_x_2017,hbi,6.17543859649123,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,0
west_110_r_2017,hbi,6.06299212598425,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,7.88327929597036
west_110_x_2016,hbi,5.10810810810811,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_110_x_2017,hbi,5.89795918367347,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,27.2989195678271
west_114_r_2016,hbi,5.08181818181818,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_ajc_x_2016,hbi,5.07079646017699,family,coast,tolerance,increase,5.28,6.13,71.43,6.13,5.28,100
west_101_x_2014,gold,36.4705882352941,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,17.0831307729703
west_101_x_2015,gold,35.9649122807018,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,14.2970373592383
west_101_x_2016,gold,6.45161290322581,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_101_x_2017,gold,1.85185185185185,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_102_x_2014,gold,32.1100917431193,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_102_x_2015,gold,37.6237623762376,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,23.4367073070943
west_102_x_2016,gold,12.8787878787879,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_102_x_2017,gold,26.3636363636364,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_103_x_2014,gold,55.8823529411765,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,100
west_103_x_2015,gold,40.5940594059406,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,39.8019801980198
west_103_x_2016,gold,10.7843137254902,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_103_x_2017,gold,19.6261682242991,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_104_x_2014,gold,53.1531531531532,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,100
west_104_x_2015,gold,50,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,91.6253443526171
west_104_x_2016,gold,30.188679245283,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_104_x_2017,gold,60.3448275862069,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,100
west_105_x_2014,gold,44.8275862068966,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,63.1271967322124
west_105_x_2015,gold,36.1344537815126,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,15.2311503113642
west_105_x_2016,gold,19.0909090909091,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_105_x_2017,gold,47.0588235294118,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,75.4205153135634
west_106_x_2014,gold,38.3333333333333,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,27.346189164371
west_106_x_2015,gold,18.8524590163935,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_106_x_2016,gold,0.729927007299281,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_106_x_2017,gold,3.59712230215827,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_107_x_2014,gold,10.4347826086956,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_107_x_2015,gold,17.8947368421053,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_108_x_2014,gold,11.6071428571429,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_108_x_2015,gold,33.6448598130841,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,1.51437913544974
west_108_x_2016,gold,36.144578313253,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,15.2869328553885
west_108_x_2017,gold,11.4035087719298,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_109_x_2014,gold,15.6521739130435,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_109_x_2015,gold,37.5,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,22.7548209366392
west_109_x_2016,gold,39.4495412844037,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,33.4960952308742
west_109_x_2017,gold,20.1754385964912,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_110_r_2017,gold,9.44881889763779,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_110_x_2016,gold,21.6216216216216,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_110_x_2017,gold,17.3469387755102,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_114_r_2016,gold,29.0909090909091,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_ajc_x_2016,gold,17.6991150442478,genus,coast,composition,decrease,51.52,33.37,66.13,51.52,33.37,0
west_101_x_2014,pct_collect,41.1764705882353,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,0
west_101_x_2015,pct_collect,48.2456140350877,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,0
west_101_x_2016,pct_collect,84.6774193548387,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,100
west_101_x_2017,pct_collect,91.6666666666667,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,100
west_102_x_2014,pct_collect,56.8807339449541,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,0
west_102_x_2015,pct_collect,65.3465346534654,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,0
west_102_x_2016,pct_collect,87.8787878787879,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,100
west_102_x_2017,pct_collect,61.8181818181818,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,0
west_103_x_2014,pct_collect,73.5294117647059,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,62.5580140313007
west_103_x_2015,pct_collect,69.3069306930693,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,0
west_103_x_2016,pct_collect,90.1960784313726,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,100
west_103_x_2017,pct_collect,71.9626168224299,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,33.8094829803653
west_104_x_2014,pct_collect,80.1801801801802,genus,coast,ffg,decrease,75.57,70.12,51.61,75.57,70.12,100
